,movieId,min(rating),max(rating),avg(rating)
7376,79684,4.0,4.0,4.0
7377,79695,2.0,4.5,3.0588235294117645
7378,79702,1.0,5.0,3.7045454545454546
7379,79798,3.0,4.0,3.5
7380,79868,2.5,2.5,2.5
7381,79879,0.5,3.0,2.1666666666666665
7382,79895,2.5,2.5,2.5
7383,79897,5.0,5.0,5.0
7384,79946,3.5,3.5,3.5
7385,80083,4.0,4.0,4.0
7386,80094,4.0,4.0,4.0
7387,80124,5.0,5.0,5.0
7388,80126,0.5,4.0,2.625
7389,80139,3.0,5.0,4.166666666666667
7390,80162,2.5,2.5,2.5
7391,80166,0.5,3.5,2.6666666666666665
7392,80219,2.0,5.0,3.25
7393,80241,2.5,4.0,3.1666666666666665
7394,80363,2.0,4.0,3.142857142857143
7395,80454,2.5,2.5,2.5
7396,80463,1.0,5.0,3.8859649122807016
7397,80478,4.0,4.0,4.0
7398,80489,3.0,5.0,3.9545454545454546
7399,80549,2.0,5.0,3.7962962962962963
7400,80551,3.5,3.5,3.5
7401,80553,3.5,3.5,3.5
7402,80572,4.0,4.0,4.0
7403,80584,4.0,4.0,4.0
7404,80586,3.5,4.5,3.8333333333333335
7405,80590,2.0,4.0,3.1666666666666665
7406,80615,4.0,4.0,4.0
7407,80693,0.5,4.5,3.1875
7408,80727,2.5,4.0,3.25
7409,80748,4.0,4.0,4.0
7410,80831,2.5,5.0,3.857142857142857
7411,80834,3.5,3.5,3.5
7412,80839,2.5,2.5,2.5
7413,80846,3.0,3.5,3.25
7414,80858,3.5,3.5,3.5
7415,80860,0.5,4.5,3.0
7416,80862,3.0,4.5,3.6666666666666665
7417,80864,3.5,3.5,3.5
7418,80880,2.5,4.0,3.25
7419,80906,2.0,5.0,4.291666666666667
7420,80917,3.5,3.5,3.5
7421,80969,4.0,4.0,4.0
7422,81018,2.0,4.0,3.0
7423,81087,4.5,4.5,4.5
7424,81132,3.5,4.0,3.75
7425,81156,3.0,5.0,3.9166666666666665
7426,81158,3.0,3.5,3.1666666666666665
7427,81191,4.0,4.0,4.0
7428,81229,2.0,4.5,3.5
7429,81257,3.5,3.5,3.5
7430,81383,2.5,2.5,2.5
7431,81417,3.0,5.0,3.7
7432,81456,3.0,3.0,3.0
7433,81512,4.0,4.0,4.0
7434,81520,4.0,4.0,4.0
7435,81535,4.5,4.5,4.5
7436,81537,1.5,4.5,3.1
7437,81562,1.5,5.0,3.8333333333333335
7438,81564,2.0,5.0,3.6
7439,81591,0.5,5.0,3.630952380952381
7440,81681,2.0,2.0,2.0
7441,81782,2.5,4.0,3.357142857142857
7442,81784,1.5,4.0,2.6666666666666665
7443,81786,4.0,4.0,4.0
7444,81788,3.0,4.5,3.857142857142857
7445,81791,3.0,3.0,3.0
7446,81819,4.0,4.5,4.25
7447,81831,4.0,4.0,4.0
7448,81834,1.5,5.0,3.9893617021276597
7449,81845,2.5,5.0,4.043103448275862
7450,81847,1.5,5.0,3.9166666666666665
7451,81910,4.0,4.0,4.0
7452,81932,2.0,5.0,3.760869565217391
7453,81949,3.0,3.0,3.0
7454,82041,4.0,4.5,4.25
7455,82053,3.0,5.0,4.0
7456,82088,3.0,3.0,3.0
7457,82093,1.5,1.5,1.5
7458,82095,0.5,0.5,0.5
7459,82152,3.5,3.5,3.5
7460,82167,2.0,3.5,2.7857142857142856
7461,82169,3.0,4.5,3.857142857142857
7462,82202,1.0,4.0,2.7142857142857144
7463,82242,3.5,5.0,4.25
7464,82366,4.5,4.5,4.5
7465,82378,2.5,5.0,3.75
7466,82459,1.0,5.0,3.75
7467,82461,1.5,5.0,3.236842105263158
7468,82499,2.0,3.5,2.6666666666666665
7469,82527,4.0,4.0,4.0
7470,82534,2.5,2.5,2.5
7471,82641,3.0,3.0,3.0
7472,82667,3.0,4.5,3.875
7473,82684,0.5,0.5,0.5
7474,82744,5.0,5.0,5.0
7475,82765,3.5,3.5,3.5
7476,82767,3.5,3.5,3.5
7477,82848,3.5,3.5,3.5
7478,82852,0.5,4.0,1.8333333333333333
7479,82854,0.5,3.0,1.8333333333333333
7480,82857,4.5,4.5,4.5
7481,83086,2.5,2.5,2.5
7482,83132,2.5,4.0,3.5
7483,83134,1.5,5.0,3.9166666666666665
7484,83177,0.5,2.0,1.1666666666666667
7485,83270,2.0,2.0,2.0
7486,83349,1.0,4.0,3.0
7487,83369,4.0,4.0,4.0
7488,83374,3.5,3.5,3.5
7489,83480,3.5,3.5,3.5
7490,83601,0.5,0.5,0.5
7491,83613,1.5,4.0,3.0
7492,83796,2.5,2.5,2.5
7493,83803,2.5,5.0,4.1
7494,83827,3.5,5.0,4.25
7495,83910,2.5,2.5,2.5
7496,83969,5.0,5.0,5.0
7497,83976,4.0,4.0,4.0
7498,84152,3.0,5.0,3.95
7499,84156,4.5,4.5,4.5
7500,84187,3.0,4.0,3.5
7501,84189,3.5,4.0,3.75
7502,84240,4.0,4.0,4.0
7503,84246,4.5,4.5,4.5
7504,84273,5.0,5.0,5.0
7505,84374,0.5,4.0,2.9285714285714284
7506,84392,2.0,4.5,3.6
7507,84414,3.5,5.0,4.25
7508,84512,5.0,5.0,5.0
7509,84523,3.0,3.0,3.0
7510,84553,4.0,4.0,4.0
7511,84601,2.0,4.0,3.3333333333333335
7512,84615,2.0,2.5,2.25
7513,84637,3.0,3.0,3.0
7514,84696,4.0,4.0,4.0
7515,84716,4.0,4.0,4.0
7516,84772,0.5,4.5,3.2
7517,84799,4.5,4.5,4.5
7518,84844,4.5,4.5,4.5
7519,84847,0.5,4.5,2.5
7520,84942,3.5,4.0,3.75
7521,84944,1.5,5.0,3.6176470588235294
7522,84950,2.5,2.5,2.5
7523,84952,4.0,4.0,4.0
7524,84954,0.5,4.5,3.1666666666666665
7525,85020,2.5,4.5,3.375
7526,85022,2.5,4.0,3.125
7527,85025,2.0,2.0,2.0
7528,85056,2.5,3.5,3.1
7529,85131,1.0,3.5,2.375
7530,85179,3.0,4.5,3.8333333333333335
7531,85213,4.0,4.0,4.0
7532,85259,4.0,4.0,4.0
7533,85261,3.5,3.5,3.5
7534,85295,5.0,5.0,5.0
7535,85316,3.5,3.5,3.5
7536,85334,0.5,0.5,0.5
7537,85342,3.5,5.0,4.357142857142857
7538,85354,2.0,4.5,3.5
7539,85367,0.5,5.0,3.2142857142857144
7540,85394,3.0,3.0,3.0
7541,85397,3.0,4.0,3.5
7542,85399,1.0,1.0,1.0
7543,85401,2.0,4.0,2.9
7544,85412,3.5,4.0,3.75
7545,85414,2.0,4.5,3.6029411764705883
7546,85438,3.0,3.0,3.0
7547,85510,2.0,4.0,3.125
7548,85736,4.0,5.0,4.5
7549,85774,1.0,4.5,3.75
7550,85780,2.5,5.0,3.5833333333333335
7551,85788,2.0,3.5,2.6666666666666665
7552,85796,2.0,3.0,2.375
7553,85881,2.5,4.5,3.75
7554,85885,1.0,4.5,2.75
7555,86000,4.0,4.0,4.0
7556,86014,3.5,3.5,3.5
7557,86028,2.0,2.0,2.0
7558,86059,1.5,4.0,2.75
7559,86066,4.0,4.0,4.0
7560,86068,0.5,0.5,0.5
7561,86142,3.0,5.0,4.0
7562,86190,0.5,5.0,3.3181818181818183
7563,86237,5.0,5.0,5.0
7564,86279,3.5,3.5,3.5
7565,86286,2.0,2.0,2.0
7566,86290,3.0,5.0,4.0
7567,86293,2.0,4.0,3.0
7568,86295,2.0,3.0,2.6666666666666665
7569,86298,1.5,5.0,3.125
7570,86320,0.5,5.0,3.0714285714285716
7571,86332,1.5,5.0,3.514705882352941
7572,86345,0.5,5.0,4.055555555555555
7573,86347,0.5,5.0,3.2857142857142856
7574,86355,2.0,2.0,2.0
7575,86377,0.5,5.0,4.0
7576,86487,4.5,4.5,4.5
7577,86504,3.0,5.0,4.3
7578,86548,3.0,3.5,3.375
7579,86593,2.5,2.5,2.5
7580,86628,4.0,4.0,4.0
7581,86644,0.5,4.5,3.05
7582,86668,5.0,5.0,5.0
7583,86721,5.0,5.0,5.0
7584,86781,4.0,5.0,4.4
7585,86815,3.5,3.5,3.5
7586,86817,2.5,4.0,3.25
7587,86833,1.5,5.0,3.761904761904762
7588,86835,2.5,3.5,3.0
7589,86864,3.0,3.0,3.0
7590,86880,0.5,5.0,3.2291666666666665
7591,86882,1.5,5.0,3.56
7592,86892,4.0,5.0,4.5
7593,86898,3.0,5.0,4.0
7594,86911,0.5,5.0,3.2666666666666666
7595,86922,4.0,4.0,4.0
7596,86960,2.0,2.0,2.0
7597,87028,2.0,2.0,2.0
7598,87192,2.5,4.5,3.5
7599,87194,3.5,3.5,3.5
7600,87197,3.0,3.0,3.0
7601,87222,1.0,5.0,3.323529411764706
7602,87232,0.5,5.0,3.7906976744186047
7603,87234,3.5,5.0,4.166666666666667
7604,87287,4.0,4.0,4.0
7605,87298,1.5,3.5,2.6666666666666665
7606,87304,3.5,4.0,3.625
7607,87306,1.5,4.5,3.5952380952380953
7608,87413,0.5,3.0,1.75
7609,87430,1.0,3.5,2.35
7610,87444,1.5,3.5,2.5
7611,87483,2.0,4.5,2.7
7612,87485,0.5,5.0,2.888888888888889
7613,87520,0.5,4.0,2.3636363636363638
7614,87522,1.5,4.0,2.75
7615,87529,1.5,5.0,3.111111111111111
7616,87660,4.5,4.5,4.5
7617,87785,2.0,3.5,2.75
7618,87834,5.0,5.0,5.0
7619,87867,0.5,4.5,2.75
7620,87869,0.5,5.0,3.4375
7621,87876,2.5,4.0,3.1666666666666665
7622,87960,3.0,3.0,3.0
7623,88069,4.0,4.0,4.0
7624,88094,3.0,3.0,3.0
7625,88108,3.0,3.0,3.0
7626,88125,1.0,5.0,3.91
7627,88129,0.5,5.0,3.765625
7628,88140,1.5,5.0,3.546875
7629,88163,2.5,5.0,3.9838709677419355
7630,88179,3.5,3.5,3.5
7631,88235,2.5,4.0,3.625
7632,88267,3.0,3.0,3.0
7633,88272,3.5,3.5,3.5
7634,88327,3.0,3.0,3.0
7635,88345,4.0,4.0,4.0
7636,88356,0.5,3.0,1.875
7637,88405,0.5,5.0,3.05
7638,88448,5.0,5.0,5.0
7639,88515,3.0,3.0,3.0
7640,88593,2.5,2.5,2.5
7641,88672,3.0,3.5,3.25
7642,88697,2.5,2.5,2.5
7643,88699,3.0,4.0,3.5
7644,88744,0.5,5.0,3.462962962962963
7645,88746,2.0,5.0,3.5
7646,88785,0.5,4.0,2.85
7647,88810,2.5,5.0,3.8333333333333335
7648,88812,1.5,3.5,2.6666666666666665
7649,88911,3.0,3.0,3.0
7650,88932,4.5,4.5,4.5
7651,88954,3.0,3.5,3.25
7652,89028,2.5,3.5,3.0
7653,89030,3.0,3.5,3.25
7654,89039,4.5,4.5,4.5
7655,89047,4.0,4.0,4.0
7656,89072,4.0,4.0,4.0
7657,89085,2.5,2.5,2.5
7658,89087,0.5,4.5,2.5
7659,89090,4.5,4.5,4.5
7660,89118,0.5,5.0,3.0
7661,89190,0.5,3.0,1.75
7662,89208,3.5,3.5,3.5
7663,89281,3.5,3.5,3.5
7664,89305,3.5,4.0,3.6666666666666665
7665,89343,3.0,3.0,3.0
7666,89386,0.5,0.5,0.5
7667,89388,1.5,1.5,1.5
7668,89427,1.5,1.5,1.5
7669,89470,2.5,4.5,3.7083333333333335
7670,89492,1.0,5.0,3.8846153846153846
7671,89580,4.0,4.0,4.0
7672,89582,4.5,4.5,4.5
7673,89586,3.5,3.5,3.5
7674,89678,4.0,4.0,4.0
7675,89745,0.5,5.0,3.869565217391304
7676,89753,1.5,5.0,3.8125
7677,89759,4.0,5.0,4.333333333333333
7678,89761,2.5,3.5,3.0
7679,89774,2.5,5.0,3.727272727272727
7680,89804,2.0,4.0,3.2222222222222223
7681,89837,4.5,4.5,4.5
7682,89840,1.5,4.0,2.8333333333333335
7683,89862,3.5,3.5,3.5
7684,89864,3.0,5.0,3.6315789473684212
7685,89898,3.5,3.5,3.5
7686,89904,0.5,5.0,4.045454545454546
7687,89939,3.0,4.5,3.75
7688,89945,3.0,3.0,3.0
7689,90057,3.0,4.5,3.75
7690,90243,3.5,3.5,3.5
7691,90245,4.0,4.0,4.0
7692,90249,1.0,4.0,3.0
7693,90343,2.5,3.0,2.75
7694,90345,2.0,4.5,3.5
7695,90353,4.0,4.0,4.0
7696,90357,3.5,3.5,3.5
7697,90374,3.0,4.5,3.75
7698,90376,3.5,3.5,3.5
7699,90384,2.0,2.0,2.0
7700,90403,2.5,4.0,3.1666666666666665
7701,90405,2.0,4.5,3.392857142857143
7702,90428,3.0,3.0,3.0
7703,90430,3.0,5.0,4.0
7704,90439,3.0,5.0,3.7857142857142856
7705,90469,3.5,3.5,3.5
7706,90471,2.5,3.5,3.0
7707,90522,1.5,4.0,3.0
7708,90524,3.5,3.5,3.5
7709,90528,3.5,3.5,3.5
7710,90531,3.0,4.5,3.75
7711,90576,4.5,4.5,4.5
7712,90600,3.0,4.0,3.6
7713,90603,2.5,5.0,3.6666666666666665
7714,90630,3.5,3.5,3.5
7715,90647,1.5,4.5,3.5625
7716,90717,3.0,4.5,3.5
7717,90719,2.5,2.5,2.5
7718,90738,1.5,1.5,1.5
7719,90746,2.5,4.5,3.5
7720,90769,4.0,4.0,4.0
7721,90809,3.0,3.0,3.0
7722,90863,4.0,4.0,4.0
7723,90866,2.5,5.0,3.75
7724,90888,0.5,5.0,2.6666666666666665
7725,90890,0.5,4.0,2.3
7726,90943,5.0,5.0,5.0
7727,90945,3.0,3.0,3.0
7728,91077,2.5,5.0,4.0
7729,91079,1.0,4.0,2.5
7730,91094,1.0,5.0,2.6
7731,91104,1.0,4.0,2.2142857142857144
7732,91126,1.5,4.0,3.0
7733,91128,2.5,4.5,3.5833333333333335
7734,91233,4.0,4.0,4.0
7735,91261,3.5,3.5,3.5
7736,91266,2.5,2.5,2.5
7737,91273,1.5,1.5,1.5
7738,91323,1.5,4.5,2.9
7739,91325,2.0,3.5,2.75
7740,91337,4.0,4.0,4.0
7741,91353,3.5,4.0,3.75
7742,91355,5.0,5.0,5.0
7743,91386,5.0,5.0,5.0
7744,91414,0.5,0.5,0.5
7745,91470,1.5,4.5,3.0
7746,91483,1.5,1.5,1.5
7747,91485,2.5,5.0,3.5
7748,91488,3.5,4.0,3.75
7749,91500,0.5,5.0,3.435185185185185
7750,91529,0.5,5.0,3.9934210526315788
7751,91535,2.0,5.0,3.138888888888889
7752,91542,1.5,5.0,3.763157894736842
7753,91571,2.5,2.5,2.5
7754,91622,0.5,4.0,2.25
7755,91628,1.5,2.5,2.0
7756,91630,2.0,4.5,3.659090909090909
7757,91653,2.5,4.0,3.3
7758,91658,0.5,5.0,3.488095238095238
7759,91660,2.0,3.0,2.5
7760,91666,4.0,4.0,4.0
7761,91671,1.0,1.0,1.0
7762,91688,1.5,1.5,1.5
7763,91690,2.5,4.5,3.6666666666666665
7764,91784,4.5,4.5,4.5
7765,91842,2.0,4.0,3.0
7766,91860,4.0,4.0,4.0
7767,91869,3.5,3.5,3.5
7768,91873,1.5,1.5,1.5
7769,91890,3.0,3.0,3.0
7770,91935,2.5,2.5,2.5
7771,91947,4.5,4.5,4.5
7772,91974,3.5,4.5,3.8
7773,91976,1.0,4.0,2.9166666666666665
7774,91978,2.0,4.0,3.1666666666666665
7775,91981,2.5,2.5,2.5
7776,92008,2.5,3.0,2.8333333333333335
7777,92046,3.0,3.0,3.0
7778,92048,2.5,4.0,3.25
7779,92094,3.5,3.5,3.5
7780,92192,2.0,2.0,2.0
7781,92198,2.0,2.0,2.0
7782,92234,1.5,1.5,1.5
7783,92243,4.5,4.5,4.5
7784,92259,1.0,5.0,4.108108108108108
7785,92264,1.0,3.0,2.0
7786,92309,1.5,4.0,2.75
7787,92348,4.0,4.0,4.0
7788,92391,2.0,4.0,3.1666666666666665
7789,92420,0.5,5.0,3.375
7790,92422,3.5,4.0,3.75
7791,92427,1.0,1.0,1.0
7792,92439,2.0,4.0,3.0
7793,92475,4.0,4.5,4.25
7794,92494,5.0,5.0,5.0
7795,92507,2.5,4.0,3.375
7796,92509,1.5,3.5,2.6666666666666665
7797,92535,1.0,5.0,4.3
7798,92637,3.5,3.5,3.5
7799,92643,4.0,5.0,4.5
7800,92665,2.5,2.5,2.5
7801,92674,2.5,2.5,2.5
7802,92681,0.5,0.5,0.5
7803,92694,4.0,4.5,4.25
7804,92730,2.0,2.0,2.0
7805,92760,3.5,3.5,3.5
7806,92938,0.5,2.0,1.6
7807,92954,3.5,3.5,3.5
7808,93006,4.0,4.5,4.25
7809,93008,5.0,5.0,5.0
7810,93022,5.0,5.0,5.0
7811,93040,4.0,4.0,4.0
7812,93114,3.0,3.0,3.0
7813,93134,3.5,3.5,3.5
7814,93139,1.5,1.5,1.5
7815,93193,3.0,3.0,3.0
7816,93208,2.0,2.0,2.0
7817,93242,1.5,1.5,1.5
7818,93270,0.5,4.5,2.0625
7819,93272,1.5,5.0,3.1
7820,93287,3.0,4.5,3.75
7821,93297,3.0,4.5,3.75
7822,93320,5.0,5.0,5.0
7823,93326,1.0,3.5,2.6363636363636362
7824,93363,1.0,4.0,3.090909090909091
7825,93443,2.0,4.5,3.25
7826,93502,2.5,2.5,2.5
7827,93510,2.0,5.0,3.8653846153846154
7828,93512,4.0,4.0,4.0
7829,93563,1.5,5.0,3.1666666666666665
7830,93598,2.5,2.5,2.5
7831,93610,3.0,3.0,3.0
7832,93721,3.0,5.0,4.1
7833,93723,1.5,3.0,2.25
7834,93740,1.5,1.5,1.5
7835,93766,1.5,4.0,2.625
7836,93790,4.0,4.0,4.0
7837,93805,3.5,4.0,3.75
7838,93819,3.5,3.5,3.5
7839,93831,1.5,4.0,2.625
7840,93838,3.0,5.0,4.333333333333333
7841,93840,2.0,5.0,4.0227272727272725
7842,93855,4.5,4.5,4.5
7843,93980,1.0,1.5,1.25
7844,93982,2.0,2.0,2.0
7845,93988,4.5,4.5,4.5
7846,94011,1.5,1.5,1.5
7847,94015,0.5,4.5,3.0
7848,94018,1.0,4.0,2.3333333333333335
7849,94070,2.5,4.5,3.875
7850,94122,2.0,2.0,2.0
7851,94130,3.5,3.5,3.5
7852,94150,4.0,4.0,4.0
7853,94160,3.0,3.0,3.0
7854,94262,3.0,3.0,3.0
7855,94266,0.5,3.5,2.5
7856,94323,2.0,3.0,2.5
7857,94325,4.0,4.0,4.0
7858,94405,3.0,4.0,3.5
7859,94478,1.5,4.0,2.5
7860,94494,2.5,2.5,2.5
7861,94503,3.0,4.5,3.6666666666666665
7862,94661,4.0,4.0,4.0
7863,94677,1.5,5.0,3.5588235294117645
7864,94735,4.0,4.0,4.0
7865,94777,1.0,5.0,3.2777777777777777
7866,94780,2.0,3.5,2.8333333333333335
7867,94799,3.5,3.5,3.5
7868,94810,5.0,5.0,5.0
7869,94833,2.5,4.0,3.3333333333333335
7870,94864,1.5,5.0,3.2962962962962963
7871,94867,3.5,3.5,3.5
7872,94896,3.0,4.0,3.5
7873,94919,2.5,2.5,2.5
7874,94931,3.5,3.5,3.5
7875,94953,1.5,4.5,3.0
7876,94959,2.0,5.0,3.7758620689655173
7877,94985,3.5,4.0,3.8333333333333335
7878,95004,4.0,4.0,4.0
7879,95067,2.5,3.0,2.8333333333333335
7880,95088,3.0,4.0,3.75
7881,95105,2.0,5.0,3.388888888888889
7882,95135,4.0,4.0,4.0
7883,95145,3.5,3.5,3.5
7884,95147,3.0,3.5,3.25
7885,95149,5.0,5.0,5.0
7886,95163,3.5,3.5,3.5
7887,95165,4.0,4.0,4.0
7888,95167,0.5,5.0,3.466666666666667
7889,95170,4.0,4.0,4.0
7890,95175,5.0,5.0,5.0
7891,95182,2.0,4.0,3.0
7892,95193,2.0,2.0,2.0
7893,95199,3.0,3.0,3.0
7894,95201,3.0,3.0,3.0
7895,95207,2.0,3.5,2.75
7896,95218,3.5,3.5,3.5
7897,95307,2.0,4.0,2.75
7898,95309,4.0,4.5,4.166666666666667
7899,95311,5.0,5.0,5.0
7900,95313,4.5,4.5,4.5
7901,95377,3.0,4.5,3.8333333333333335
7902,95441,1.5,5.0,3.2857142857142856
7903,95449,1.5,4.0,2.7
7904,95473,4.0,4.0,4.0
7905,95475,4.0,4.0,4.0
7906,95497,3.5,4.0,3.75
7907,95499,4.0,4.0,4.0
7908,95508,3.5,3.5,3.5
7909,95510,0.5,5.0,3.25
7910,95519,4.0,4.0,4.0
7911,95543,1.0,4.0,2.9166666666666665
7912,95558,2.5,4.5,3.357142857142857
7913,95583,2.5,3.0,2.75
7914,95624,3.0,3.0,3.0
7915,95633,4.5,4.5,4.5
7916,95654,3.5,5.0,4.166666666666667
7917,95690,4.5,4.5,4.5
7918,95717,2.0,2.0,2.0
7919,95720,1.0,4.0,3.0
7920,95738,3.0,3.0,3.0
7921,95744,2.5,2.5,2.5
7922,95761,4.5,4.5,4.5
7923,95771,4.0,4.0,4.0
7924,95780,4.0,4.0,4.0
7925,95796,0.5,0.5,0.5
7926,95839,3.0,3.0,3.0
7927,95843,5.0,5.0,5.0
7928,95858,3.5,4.0,3.9
7929,95873,2.0,4.5,3.5
7930,95875,1.5,4.0,3.1875
7931,95939,4.0,4.0,4.0
7932,95949,3.5,3.5,3.5
7933,95965,4.0,4.0,4.0
7934,96004,2.0,4.5,3.25
7935,96007,2.0,2.0,2.0
7936,96020,3.0,4.0,3.6666666666666665
7937,96079,1.0,5.0,3.81
7938,96084,4.5,4.5,4.5
7939,96110,2.5,4.5,3.4444444444444446
7940,96114,2.0,2.0,2.0
7941,96121,1.0,1.0,1.0
7942,96150,2.0,2.0,2.0
7943,96281,3.0,4.0,3.5
7944,96283,3.0,3.0,3.0
7945,96373,4.5,4.5,4.5
7946,96411,4.0,4.0,4.0
7947,96417,2.0,4.0,3.2
7948,96430,5.0,5.0,5.0
7949,96432,3.0,4.0,3.625
7950,96448,1.5,3.5,2.1666666666666665
7951,96471,3.0,3.0,3.0
7952,96488,4.0,4.5,4.25
7953,96518,3.0,3.0,3.0
7954,96520,2.0,2.0,2.0
7955,96530,2.5,2.5,2.5
7956,96563,4.0,4.0,4.0
7957,96567,4.0,4.0,4.0
7958,96588,1.5,5.0,3.625
7959,96606,2.5,5.0,3.8333333333333335
7960,96608,5.0,5.0,5.0
7961,96610,2.0,5.0,3.640625
7962,96616,1.5,4.0,2.5
7963,96655,2.5,4.0,3.0
7964,96691,3.5,4.0,3.75
7965,96726,1.5,1.5,1.5
7966,96728,3.0,5.0,3.9166666666666665
7967,96737,1.5,5.0,3.7142857142857144
7968,96811,3.0,5.0,3.9166666666666665
7969,96815,2.0,3.5,2.75
7970,96821,1.5,5.0,3.825
7971,96829,4.0,5.0,4.3
7972,96832,5.0,5.0,5.0
7973,96861,1.0,5.0,3.2857142857142856
7974,96917,4.0,4.0,4.0
7975,96935,5.0,5.0,5.0
7976,96945,3.5,3.5,3.5
7977,96964,1.5,1.5,1.5
7978,96975,3.5,3.5,3.5
7979,97024,0.5,0.5,0.5
7980,97168,2.5,4.5,3.5
7981,97172,2.0,3.0,2.5
7982,97188,4.0,4.0,4.0
7983,97194,1.0,1.0,1.0
7984,97225,2.0,5.0,3.409090909090909
7985,97230,3.0,3.0,3.0
7986,97285,3.5,3.5,3.5
7987,97304,1.5,5.0,3.982142857142857
7988,97306,2.0,5.0,3.466666666666667
7989,97328,3.0,3.0,3.0
7990,97470,1.0,1.5,1.25
7991,97643,3.0,3.0,3.0
7992,97665,2.5,2.5,2.5
7993,97701,3.0,3.0,3.0
7994,97742,1.5,1.5,1.5
7995,97752,2.5,5.0,3.736842105263158
7996,97757,4.0,4.0,4.0
7997,97785,3.0,3.0,3.0
7998,97836,0.5,4.0,2.5714285714285716
7999,97858,2.0,2.0,2.0
8000,97860,2.0,4.5,3.125
8001,97866,4.5,5.0,4.75
8002,97870,4.0,4.0,4.0
8003,97904,4.0,4.0,4.0
8004,97913,2.0,5.0,3.75
8005,97921,0.5,5.0,3.716666666666667
8006,97923,2.0,5.0,3.5
8007,97936,3.0,3.0,3.0
8008,97938,1.0,5.0,3.629032258064516
8009,97950,2.5,2.5,2.5
8010,97988,2.5,2.5,2.5
8011,98061,3.5,3.5,3.5
8012,98083,3.0,5.0,4.0
8013,98122,3.0,3.0,3.0
8014,98124,3.5,5.0,3.9285714285714284
8015,98154,3.5,5.0,4.5
8016,98160,1.5,1.5,1.5
8017,98175,1.5,1.5,1.5
8018,98203,1.0,3.0,1.875
8019,98230,3.5,3.5,3.5
8020,98239,2.0,2.5,2.25
8021,98243,2.5,5.0,3.7916666666666665
8022,98279,3.0,5.0,4.0
8023,98296,1.5,1.5,1.5
8024,98361,4.0,4.0,4.0
8025,98491,3.0,5.0,4.375
8026,98499,3.0,3.0,3.0
8027,98503,3.0,3.0,3.0
8028,98585,3.0,4.0,3.5
8029,98604,4.5,4.5,4.5
8030,98607,4.5,4.5,4.5
8031,98623,3.0,3.0,3.0
8032,98633,3.5,3.5,3.5
8033,98697,2.5,2.5,2.5
8034,98799,2.5,2.5,2.5
8035,98809,1.0,5.0,3.8125
8036,98836,2.0,2.0,2.0
8037,98908,1.5,1.5,1.5
8038,98961,2.5,5.0,4.107142857142857
8039,99005,1.5,1.5,1.5
8040,99007,2.0,4.5,3.5
8041,99030,4.0,4.0,4.0
8042,99087,3.0,3.0,3.0
8043,99106,1.5,3.5,2.5
8044,99112,2.0,5.0,3.4166666666666665
8045,99114,1.0,5.0,3.943661971830986
8046,99117,2.0,4.5,3.125
8047,99122,3.5,3.5,3.5
8048,99130,3.5,3.5,3.5
8049,99145,3.0,4.5,3.6666666666666665
8050,99149,2.5,4.0,3.5
8051,99191,4.0,4.0,4.0
8052,99415,2.0,2.0,2.0
8053,99437,3.5,4.5,4.0
8054,99532,1.5,3.0,2.25
8055,99574,3.0,3.0,3.0
8056,99636,5.0,5.0,5.0
8057,99638,3.0,3.0,3.0
8058,99721,1.5,1.5,1.5
8059,99728,2.5,4.0,3.3333333333333335
8060,99750,3.5,3.5,3.5
8061,99764,3.5,5.0,4.25
8062,99813,3.0,5.0,3.875
8063,99846,3.0,3.0,3.0
8064,99853,4.0,4.0,4.0
8065,99910,3.0,3.5,3.25
8066,99917,3.0,3.5,3.1666666666666665
8067,99992,3.0,3.0,3.0
8068,100044,4.0,4.0,4.0
8069,100068,3.5,3.5,3.5
8070,100083,2.0,5.0,3.5
8071,100106,3.5,3.5,3.5
8072,100159,4.5,4.5,4.5
8073,100163,0.5,4.5,2.9
8074,100194,4.5,4.5,4.5
8075,100226,1.5,1.5,1.5
8076,100277,4.0,4.0,4.0
8077,100302,3.0,3.0,3.0
8078,100304,3.0,3.0,3.0
8079,100306,3.5,3.5,3.5
8080,100326,2.5,2.5,2.5
8081,100383,3.5,5.0,3.9166666666666665
8082,100390,1.5,4.5,2.875
8083,100397,3.5,3.5,3.5
8084,100487,2.0,2.0,2.0
8085,100498,1.0,3.5,2.0833333333333335
8086,100507,3.0,4.5,3.625
8087,100527,4.0,4.0,4.0
8088,100553,4.5,4.5,4.5
8089,100556,5.0,5.0,5.0
8090,100579,4.0,4.0,4.0
8091,100611,3.5,4.5,4.0
8092,100714,1.5,5.0,3.5
8093,100737,3.5,3.5,3.5
8094,100810,2.0,4.0,3.0
8095,100843,3.5,3.5,3.5
8096,100882,4.5,5.0,4.75
8097,100906,5.0,5.0,5.0
8098,101025,0.5,4.0,2.2
8099,101070,2.5,2.5,2.5
8100,101072,2.5,2.5,2.5
8101,101074,2.0,2.0,2.0
8102,101076,2.5,3.5,3.0
8103,101088,3.5,4.0,3.75
8104,101112,1.5,4.5,3.0833333333333335
8105,101142,2.5,5.0,3.7777777777777777
8106,101283,2.5,3.0,2.8333333333333335
8107,101360,1.5,1.5,1.5
8108,101362,1.5,4.5,2.875
8109,101415,1.5,1.5,1.5
8110,101423,3.0,3.0,3.0
8111,101525,3.0,4.0,3.5
8112,101529,2.0,2.0,2.0
